law_id,law_name,article_no,article_title,article_text
4673f586-c098-4ca6-af62-a2dc9ce23797,건설기계 안전기준에 관한 규칙,100,와이어로프의 지름,"제100조(와이어로프의 지름)
[①] ①와이어로프에 의하여 권상, 주행 및 횡행 등의 작동을 하는 장치(이하 이 절에서 ""권상장치등""이라 한다)의 드럼피치원 지름과 해당 드럼에 감기는 와이어로프 지름의 비 및 권상장치등의 시브피치원 지름과 해당 시브를 통과하는 와이어로프 지름과의 비는 다음 표의 기준에 맞아야 한다. 다만, 권상장치등의 이퀄라이저 시브피치원 지름과 해당 이퀄라이저 시브를 통과하는 와이어로프 지름과의 비는 10 이상으로 하고, 과부하방지 장치용의 시브 피치원 지름과 해당 시브를 통과하는 와이어로프 지름과의 비는 5 이상으로 하여야 한다. <개정 2013.1.30> 
				
				<img src=""http://www.law.go.kr/flDownload.do?flSeq=34721129""  alt=""img34721129"" >
				
				┌───────────────────┬──────────────────┐
				
				│와이어로프 구성                       │드럼피치원 지름/와이어로프 지름 또는│
				
				│                                      │시브피치원 지름/와이어로프 지름     │
				
				├───────────────────┼──────────────────┤
				
				│19본선 6꼬임 와이어로프               │25 이상                             │
				
				│                                      │                                    │
				
				│24본선 6꼬임 와이어로프               │20 이상                             │
				
				│                                      │                                    │
				
				│37본선 6꼬임 와이어로프               │16 이상                             │
				
				│                                      │                                    │
				
				│필라형 25본선 6꼬임 와이어로프        │20 이상                             │
				
				│                                      │                                    │
				
				│필라형 29본선 6꼬임 와이어로프        │16 이상                             │
				
				│                                      │                                    │
				
				│워링톤 시일형 26본선 6꼬임 와이어로프 │16 이상                             │
				
				│                                      │                                    │
				
				│워링톤 시일형 31본선 6꼬임 와이어로프 │16 이상                             │
				
				└───────────────────┴──────────────────┘
				
				</img>
[②] ② 권상장치등의 드럼의 크기는 로프의 전 길이를 1개 층으로 감을 수 있어야 한다. 다만, 설치공간의 제약 등으로 인하여 1개 층에 감기가 불가능할 경우에는 여러 층으로 감을 수 있다. <신설 2013.1.30>
[③] ③ 제2항 단서에 따라 여러 층 감기를 하는 경우 어느 위치에서도 로프가 권상장치등의 드럼에 정확하게 감겨야 하며, 이를 위하여 필요한 경우 로프 가이드(Rope Guide) 등을 사용할 수 있다. <신설 2013.1.30>
[④] ④ 권상장치등의 드럼의 홈은 다음 각 호의 기준에 맞아야 한다. <신설 2013.1.30, 2021.8.27>
  [1.] 1.  홈의 반지름은 로프 공칭지름의 0.525배부터 0.65배까지의 범위일  것. 이 경우 로프 지름의 허용오차를 고려하여 선정해야 한다.
  [2.] 2.  홈의 깊이는 로프 공칭지름의 0.25배부터 0.4배까지의 범위일 것
  [3.] 3.  홈의 피치는 1개 층 감기의 경우 로프 공칭지름의 1.04배부터 1.15배까지의 범위일 것
  [4.] 4.  홈은 로프를 손상할 수 있는 표면 결함이 없어야 하며,  모서리 부위는 둥글게 할 것
[⑤] ⑤ 권상장치등의 드럼에 감기는 와이어로프 감김량은 다음 각 호의 기준에 맞아야 한다. <신설 2013.1.30>
  [1.] 1.  훅의 위치가 가장 낮은 곳에 위치할 때 클램프에 고정이 되지 아니하는 로프가 드럼에 2바퀴 이상 남아 있을 것
  [2.] 2.  훅의 위치가 가장 높은 곳에 위치할 때 해당 감김층에 대하여 1바퀴 이상 여유가 있을 것
[⑥] ⑥ 권상장치등의 드럼은 드럼의 끝단으로부터 로프가 이탈하여 끼이지 아니하도록 플랜지(Flange), 제한장치가 부착된 로프 가이드, 그 밖의 제한설비 등을 갖추어야 한다. <신설 2013.1.30>
[⑦] ⑦ 플랜지와 제한설비는 편평한 형상으로 하여야 하며, 측정 높이는 가장 바깥 감김층 로프 직경의 1.5배 이상이어야 한다. <신설 2013.1.30>"
4673f586-c098-4ca6-af62-a2dc9ce23797,건설기계 안전기준에 관한 규칙,101,와이어로프의 감기,"제101조(와이어로프의 감기)
[①] ① 권상장치등의 드럼에 홈이 있는 경우 플리트(Fleet) 각도는 4도 이내이어야 한다.
[②] ② 권상장치등의 드럼에 홈이 없는 경우 플리트 각도는 2도 이내이어야 한다.
[③] ③ 권상장치등의 드럼에 와이어로프를 여러 층으로 감는 경우 로프를 일정하게 감기 위하여 플랜지부에서의 플리트 각도는 4도 이내이어야 한다. <신설 2013.1.30>"
4673f586-c098-4ca6-af62-a2dc9ce23797,건설기계 안전기준에 관한 규칙,102,와이어로프와 드럼 등의 연결,"제102조(와이어로프와 드럼 등의 연결)
[①] ① 와이어로프와 드럼, 지브, 트롤리 프레임 및 훅블록 등과의 연결은 배빗메탈 채움, 소켓 고정, 클램프 고정, 코터 고정, 아이스플라이스 및 클립 고정에 의하여야 한다.
[②] ②클립 고정을 하는 경우 다음 표의 기준에 맞아야 한다. 이 경우 클립 간의 간격은 와이어로프 지름의 6배 이상으로 한다.
				
				<img src=""http://www.law.go.kr/flDownload.do?flSeq=34721298""  alt=""img34721298"" >
				
				┌──────────┬────┐
				
				│와이어로프 지름(㎜) │클립 수 │
				
				├──────────┼────┤
				
				│16 이하             │4개     │
				
				├──────────┼────┤
				
				│16 초과 28 이하     │5개     │
				
				├──────────┼────┤
				
				│28 초과             │6개 이상│
				
				└──────────┴────┘
				
				</img>
[③] ③ 클램프로 와이어로프를 드럼에 고정하는 경우 클램프는 2개 이상이어야 하고, 와이어로프가 이탈하지 아니하도록 견고하게 하여야 한다. <신설 2013.1.30>
[④] ④ 드럼 및 시브 등은 권상, 주행 및 횡행 등의 작업 중 와이어로프가 이탈하지 않도록 하는 구조를 갖추어야 한다. <신설 2020.7.31>"
4673f586-c098-4ca6-af62-a2dc9ce23797,건설기계 안전기준에 관한 규칙,103,드럼의 강도 등,"제103조(드럼의 강도 등) 권상장치등을 구성하는 드럼, 샤프트 및 핀 등의 부품은 충분한 강도를 가져야 하고, 작동에 지장을 주는 마멸, 변형 및 균열 등이 없어야 한다."
4673f586-c098-4ca6-af62-a2dc9ce23797,건설기계 안전기준에 관한 규칙,104,와이어로프의 안전율,"제104조(와이어로프의 안전율)
[①] ① 와이어로프의 안전율은 와이어로프의 절단하중의 값을 해당 와이어로프에 걸리는 하중의 최대값으로 나눈 값을 말한다. 이 경우 권상용 와이어로프 및 지브의 기복용 와이어로프의 안전율은 와이어로프의 중량 및 시브의 효율을 반영하여 계산한다.
[②] ②와이어로프는 다음 표에 따른 안전율을 갖추어야 한다.
				
				<img src=""http://www.law.go.kr/flDownload.do?flSeq=34721370""  alt=""img34721370"" >
				
				┌────────────────┬───┐
				
				│와이어로프의 종류               │안전율│
				
				├────────────────┼───┤
				
				│ 권상용 와이어로프              │5.0   │
				
				│ 지브의 기복용 와이어로프       │      │
				
				│ 횡행용 와이어로프              │      │
				
				├────────────────┼───┤
				
				│ 지브의 지지용 와이어로프       │4.0   │
				
				│ 보조 로프 및 고정용 와이어로프 │      │
				
				└────────────────┴───┘
				
				</img>
[③] ③ 권상용 와이어로프 및 지브의 기복용 와이어로프의 경우 달기기구 및 지브의 위치가 가장 아래쪽에 위치할 때 드럼에 2회 이상 감길 수 있는 여유 길이가 있어야 한다.
[④] ④ 타워크레인의 와이어로프는 철심이 들어있는 것을 사용하여야 한다. <개정 2013.1.30>"
4673f586-c098-4ca6-af62-a2dc9ce23797,건설기계 안전기준에 관한 규칙,105,권상용 체인,"제105조(권상용 체인) 권상용 체인은 다음 각 호의 기준에 맞아야 한다.
  [1.] 1.  안전율(체인의 절단하중의 값을 해당 체인에 걸리는 하중의 최대값으로 나눈 값을 말한다)은 5 이상일 것
  [2.] 2.  연결된 5개의 링크를 측정하여 연신율(延伸率)이 제조 당시 길이의 100분의 5 이하일 것. 이 경우 습동면(濕動面)의 마모량을 포함한다.
  [3.] 3.  링크 단면의 지름 감소가 제조 당시 지름의 100분의 10 이하일 것
  [4.] 4.  균열 및 부식이 없을 것
  [5.] 5.  깨지거나 홈 모양의 결함이 없을 것
  [6.] 6.  심한 변형이 없을 것"
4673f586-c098-4ca6-af62-a2dc9ce23797,건설기계 안전기준에 관한 규칙,106,용접,"제106조(용접) 구조부분에 사용하는 강재를 용접할 때에는 다음 각 호에서 정하는 바에 의한다. <개정 2009.10.21>
  [1.] 1.  아아크 용접 또는 그와 동등 이상의 용접방법으로 할 것
  [2.] 2.  용접봉은 한국산업표준 D 7004(연강용 피복 아아크용접봉)에 맞거나 그와 동등 이상인 용접봉으로 할 것
  [3.] 3.  모재를 예열할 때를 제외하고는 용접장소의 기온이 섭씨 0도 이상일 것
  [4.] 4.  리벳 조임을 한 구조부분에 대하여는 용접을 하지 말 것
  [5.] 5.  용접부에 균열, 언더컷, 오버랩 및 크레이터 등의 결함이 없을 것"
4673f586-c098-4ca6-af62-a2dc9ce23797,건설기계 안전기준에 관한 규칙,107,조립상태,"제107조(조립상태)
[①] ① 주요부분의 조립에 사용되는 볼트, 너트는 고장력 또는 그와 동등 이상의 기계적 성질을 가진 재질을 사용하여야 하고, 풀림방지조치가 되어 있어야 한다. 다만, 구조부분에 대하여 고장력볼트를 사용한 마찰접합의 경우에는 풀림방지조치를 하지 아니할 수 있다.
[②] ② 볼트는 너트 등을 조립한 후 2산 이상의 여유 나사산을 가져야 한다.
[③] ③ 각 부품은 모서리가 날카롭지 아니하여야 하며, 튀어나온 부분이 없도록 하는 등 안전조치를 하여야 한다. <신설 2013.1.30>
[④] ④ 마스트, 지브 및 기초 등의 구조부는 국토교통부장관이 정하여 고시하는 기준에 따라 제조된 제품을 사용하여야 한다. <신설 2013.1.30, 2013.3.23>"
4673f586-c098-4ca6-af62-a2dc9ce23797,건설기계 안전기준에 관한 규칙,107,웨이트,"제107조의2(웨이트) 공중에 설치되는 웨이트(weight)는 다음 각 호의 기준을 충족해야 한다.
  [1.] 1.  예상하지 못한 이동 또는 탈거에 대비 할 수 있도록 웨이트가 서로 밀착ㆍ고정되는 구조일 것
  [2.] 2.  중량이 표시되어 있을 것"
4673f586-c098-4ca6-af62-a2dc9ce23797,건설기계 안전기준에 관한 규칙,108,윈치 등의 설치,"제108조(윈치 등의 설치)
[①] ① 권상장치 또는 기복장치에 사용하는 윈치는 들림, 미끄러짐 및 흔들림이 없도록 견고하게 고정하여야 한다.
[②] ② 클라이밍(Climbing) 또는 텔레스코픽(Telescopic)장치는 안전한 마스트 상승작업을 위한 구조를 갖추어야 한다."
4673f586-c098-4ca6-af62-a2dc9ce23797,건설기계 안전기준에 관한 규칙,108,유압 상승장치,"제108조의2(유압 상승장치)
[①] ① 유압 상승장치의 유압펌프 배관 및 호스 연결부분은 유압에 사용되는 기름이 새지 않는 구조여야 한다.
[②] ② 유압 상승장치에는 유압의 과도한 상승을 방지하기 위한 안전밸브를 갖추어야 한다.
[③] ③ 유압펌프, 유압모터 및 제어밸브는 급격한 부하 변동에 견딜 수 있는 구조여야 한다.
[④] ④ 유압 상승장치의 유압 배관은 사용압력에 대하여 최소 3배 이상 견딜 수 있어야 한다."
4673f586-c098-4ca6-af62-a2dc9ce23797,건설기계 안전기준에 관한 규칙,108,선회장치의 동력,"제108조의3(선회장치의 동력) 선회장치의 동력은 슬립링(slip ring)과 같은 방식으로 공급해야 한다. 다만, 슬립링의 설치가 어려운 경우에는 지브회전으로 인해 전원 케이블이 손상되지 않도록 선회제한장치를 설치해야 한다."
4673f586-c098-4ca6-af62-a2dc9ce23797,건설기계 안전기준에 관한 규칙,108,회전부분의 방호,"제108조의4(회전부분의 방호) 기어, 축 및 커플링(coupling) 등의 회전부분 중 근로자에게 위험을 야기할 수 있는 부분에는 덮개나 울을 설치하는 등 적절한 안전조치를 해야 한다."
4673f586-c098-4ca6-af62-a2dc9ce23797,건설기계 안전기준에 관한 규칙,109,권과방지장치,"제109조(권과방지장치) 권상장치 및 기복장치에는 권과방지장치(捲過防止裝置)를 설치하여야 한다. 다만, 다음 각 호의 어느 하나에 해당하는 경우에는 그러하지 아니하다.
  [1.] 1.  유압을 동력으로 사용하는 권상장치 및 기복장치
  [2.] 2.  내연기관을 동력으로 사용하는 권상장치 및 기복장치
  [3.] 3.  마찰클러치방식 등 구조적으로 권과를 방지할 수 있는 권상장치"
4673f586-c098-4ca6-af62-a2dc9ce23797,건설기계 안전기준에 관한 규칙,110,권과방지장치의 성능,"제110조(권과방지장치의 성능)
[①] ① 권과방지장치는 다음 각 호의 기준에 맞아야 한다.
  [1.] 1.  권과를 방지하기 위하여 자동적으로 전동기용 동력을 차단하여 작동을 정지시키는 기능을 가질 것
  [2.] 2.  훅 등 달기기구의 상부(해당 달기기구의 권상용 시브를 포함한다)와 이에 접촉할 우려가 있는 시브(경사진 시브는 제외한다) 및 트롤리프레임 등의 하부와의 간격이 0.25미터 이상(직동식 권과방지장치는 0.05미터 이상) 되도록 조정할 수 있는 구조일 것
  [3.] 3.  쉽게 점검할 수 있는 구조일 것
[②] ② 권과방지장치 중 전기식은 제1항 각 호의 요건 외에 다음 각 호의 기준에 맞아야 한다. <개정 2009.10.21, 2021.8.27>
  [1.] 1.  접점, 단자, 배선, 그 밖에 전기가 통하는 부분(이하 이 조에서 ""통전부분""이라 한다)의 외부상자는 강판으로 제작되거나 견고한 구조일 것
  [2.] 2.  통전부분과 외부상자 간의 절연상태는 한국산업표준 C 4504(교류전자개폐기) 및 한국산업표준 C 4505(교류전자개폐기 조작용 스위치)에 따른 기준에 맞는 절연효과를 가질 것
  [3.] 3.  통전부분의 외부상자에는 보기 쉬운 위치에 정격전압 및 정격전류를 표시하거나 이를 적은 이름판을 부착할 것
  [4.] 4.  물에 젖을 염려가 있는 조건 또는 분진 등이 날리는 조건에 설치하는 전선의 피복은 물 또는 분진 등에 의하여 열화(劣化)가 발생하지 아니할 것
  [5.] 5.  접점이 개방되면 권과방지장치가 작동되는 구조로 할 것
  [6.] 6.  통전부분(동력을 직접 차단하는 구조인 것을 말한다)에 대한 온도시험결과는 한국산업표준 C 4504(교류전자개폐기)에 따른 기준에 맞을 것"
4673f586-c098-4ca6-af62-a2dc9ce23797,건설기계 안전기준에 관한 규칙,111,권과경보장치,"제111조(권과경보장치) 내연기관의 동력을 사용하는 권상장치 및 기복장치에는 다음 각 호의 기준에 맞는 권과경보장치를 설치하여야 한다.
  [1.] 1.  훅 등 달기기구의 윗부분과 지브 끝에 설치된 시브와의 간격이 1미터에 이르렀을 때 작동하는 구조일 것
  [2.] 2.  물기나 분진, 진동 등에 의하여 기능의 장애가 발생하지 아니하는 구조일 것
  [3.] 3.  점검이 쉽고 경보음은 작업반경 안의 작업자가 충분히 들을 수 있을 것"
